id,title,artist,album,thumbnail,popularity,length_seconds,release_year,language_encoded,sentiment_polarity,sentiment_subjectivity,category_encoded,genre_cluster,available_countries,related_videos,pca_emb_0,pca_emb_1,pca_emb_2,pca_emb_3,pca_emb_4,pca_emb_5,pca_emb_6,pca_emb_7,pca_emb_8,pca_emb_9,pca_emb_10,pca_emb_11,pca_emb_12,pca_emb_13,pca_emb_14,pca_emb_15,pca_emb_16,pca_emb_17,pca_emb_18,pca_emb_19,pca_emb_20,pca_emb_21,pca_emb_22,pca_emb_23,pca_emb_24,pca_emb_25,pca_emb_26,pca_emb_27,pca_emb_28,pca_emb_29,pca_emb_30,pca_emb_31,pca_emb_32,pca_emb_33,pca_emb_34,pca_emb_35,pca_emb_36,pca_emb_37,pca_emb_38,pca_emb_39,pca_emb_40,pca_emb_41,pca_emb_42,pca_emb_43,pca_emb_44,pca_emb_45,pca_emb_46,pca_emb_47,pca_emb_48,pca_emb_49,pca_emb_50,pca_emb_51,pca_emb_52,pca_emb_53,pca_emb_54,pca_emb_55,pca_emb_56,pca_emb_57,pca_emb_58,pca_emb_59,pca_emb_60,pca_emb_61,pca_emb_62,pca_emb_63
tpFljbJxZiw,Levels,Sidhu Moose Wala,Unknown,https://i.ytimg.com/vi/tpFljbJxZiw/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k9V6c3_y9rCuMnh1t4lfqP16oGYw,19.332065935313302,231.0,2022.0,4,0.0,0.0,2,2,249,[],-0.112949125,-0.11138536,0.018889736,0.09932194,0.08920378,0.108417526,-0.14868753,-0.05411821,-0.015208345,0.041767083,-0.119586274,0.022236986,0.08706153,-0.11602692,-0.09357182,-0.04728036,-0.13109131,-0.14273383,-0.0011881569,0.13718899,-0.010288261,0.020312198,-0.09716089,0.104460835,0.08864532,-0.16146491,-0.0076326584,0.019450353,-0.09177516,-0.03629983,-0.039197963,-0.0024930602,0.08409205,0.012441044,0.03273865,-0.088058606,0.0065946802,0.099521495,0.018231696,0.07533904,-0.025146356,-0.07239347,-0.06648153,-0.0075911814,-0.05176717,0.07208373,-0.026181256,0.021715727,0.016845588,-0.009158039,0.040138416,0.06879813,-0.07059521,-0.024444818,0.024314003,0.0015246539,0.02360445,0.010471379,-0.026283499,0.05717916,-0.003442485,-0.09246482,-0.07538828,-0.008187168
1pkcaeMRrns,Maiyya Mainu - Jersey,Parampara Tandon,Unknown,https://i.ytimg.com/vi/1pkcaeMRrns/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3neSZJA1HiV19MZED5zvXiEict1OA,18.89759307804275,182.0,2021.0,26,0.0,0.0,2,2,249,[],-0.09394716,-0.16657424,0.09381061,-0.03224494,0.06913404,-0.09314383,-0.10035825,-0.013420265,-0.0939893,-0.08816743,-0.028876372,0.049908973,-0.02682059,-0.029367145,-0.18237893,0.06911205,-0.008293642,0.016687889,0.09535744,-0.08659634,-0.00914648,-0.12569757,-0.045952093,-0.12881324,0.06877841,-0.06432316,0.028391322,0.073928885,0.06412872,0.040336363,0.0013243434,0.019965706,0.056093916,-0.0004413129,-0.025218453,-0.0477635,-0.12037653,0.08505377,0.03716184,0.0319921,-0.08433904,0.029851545,0.047867693,0.0355601,0.03079761,-0.014432731,-0.048966046,0.033696096,0.045012355,-0.085645236,-0.015928537,-0.061284702,0.03938427,-0.076416366,0.009996778,-0.010679288,-0.046402045,-0.03018445,0.016389776,0.083547704,-0.05955032,-0.013758331,0.018836213,-0.0041483603
VEkj2sanAeU,Saiyaan Ji (feat. Neha Kakkar),Yo Yo Honey Singh,Unknown,https://i.ytimg.com/vi/VEkj2sanAeU/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lXMlHG20boz_n77ghFESEqzWVdWg,20.261166038772235,219.0,2021.0,14,0.0,0.0,2,1,249,[],-0.03901207,0.29989287,-0.083044656,-0.0042218682,-0.014833266,0.09408021,-0.06706717,-0.033653278,-0.013261219,0.070625894,0.036953636,-0.06400882,0.040813856,-0.043794245,-0.014834064,0.079181895,-0.111130275,-0.009970746,0.07480437,0.016323239,0.0038440905,-0.023457736,-0.06421512,-0.052566726,-0.040117852,-0.017994769,-0.021805005,-0.017107919,-0.01770756,-0.034925714,-0.07935824,0.06744985,-0.09607842,0.04191155,0.012349825,0.06552691,0.021199515,0.045852084,0.013631115,0.073438466,-0.029988945,0.044279717,0.04824474,0.042837482,-0.02761134,-0.02144165,0.056181386,0.0833939,0.047899794,-0.12070696,-0.010976818,0.08272069,-0.011420004,0.02429647,-0.0046125986,0.007446757,0.024476333,-0.009795584,0.0012067808,-0.053497158,0.033489894,-0.0138149075,0.10167115,0.065828696
FpY6B-slnV8,Gehraiyaan Title Track,OAFF,Unknown,https://i.ytimg.com/vi/FpY6B-slnV8/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3ny-H2og_MFmSr8QFmt8JUx-iXwqA,17.52509441402593,153.0,2022.0,28,0.0,0.0,2,1,249,[],-0.10831489,0.07096027,-0.10290303,-0.11069768,0.07686663,0.03892534,0.07543624,0.05565805,0.02921207,-0.0493097,-0.05475362,0.021932608,0.088858284,0.07208026,-0.0027965715,-0.09853907,-0.114814386,0.07240317,0.054119993,-0.0037571904,0.089288466,0.004923981,0.011828681,-0.036204793,0.027314277,-0.051101495,-0.12131564,-0.041899998,0.09726959,0.066003986,0.117235124,-0.08322275,-0.07718489,-0.009034526,-0.050605826,-0.06714425,0.08231403,0.09626362,-0.017237516,-0.010801826,-0.10689858,0.02141227,0.050481826,-0.011934725,0.119581625,-0.05109852,0.054466143,0.09357809,-0.04866101,-0.035863962,-0.041292492,-0.02901977,-0.05497159,0.06959079,0.006108228,0.021030994,-0.011691918,-0.039902773,-0.039591745,0.0025431972,-0.051517963,-0.042852975,0.019201469,0.01922893
fRD_3vJagxk,Vaathi Coming,Gana Balachander,Unknown,https://i.ytimg.com/vi/fRD_3vJagxk/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kM5d9ES-7q8a6xbzgV1bbQjJBpDg,20.150144705273476,256.0,2021.0,8,0.0,0.0,2,5,249,[],-0.22428979,-0.079766765,0.089118436,-0.043887317,-0.007686721,-0.04615688,-0.06686115,0.10941073,0.0009399066,0.08148033,0.022310475,0.1859221,-0.026517235,0.06719204,-0.010277207,-0.0146611985,0.021498317,-0.0064083096,-0.036452807,0.074930534,0.09002705,0.028893856,-0.08222647,0.008977342,0.06083456,-0.039539322,-0.013520715,0.06876915,0.0072430535,0.019876042,-0.061764404,0.15255295,-0.042513333,0.018444516,0.038757592,0.018308884,0.092588745,-0.01808158,0.07463866,-0.05907244,0.004917363,-0.0073325746,0.03698931,0.01264263,0.00053915207,-0.039773334,-0.011258543,0.07089414,-0.009916642,0.06786667,-0.09491833,0.06513664,-0.032903235,-0.014687932,0.011585045,-0.0570784,-0.024445815,0.052380517,-0.040579822,-0.0058818078,0.013798256,-0.011430834,-0.029878026,-0.03368777
uKHlnmepnNA,Nayan,Dhvani Bhanushali,Unknown,https://i.ytimg.com/vi/uKHlnmepnNA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3nn-oTC7u087iDsF-lLerW_JXer8w,19.901282586888385,359.0,2020.0,27,0.0,0.0,2,2,249,[],-0.37875497,-0.0073729255,-0.074901335,0.07039284,0.029323306,-0.090548724,-0.00059959985,0.07135736,-0.033227026,0.012289991,-0.038128693,0.10569221,-0.010000176,0.051993255,0.06003774,0.1125938,-0.020539418,0.053054947,0.015028344,0.08237247,-0.022233974,-0.01772033,-0.05067515,-0.006315125,-0.13806386,0.022442963,0.07510975,0.013392477,-0.0071600466,-0.041887715,-0.07131464,-0.022255482,-0.04398477,-0.07266747,-0.020419091,0.010691919,0.017951846,-0.0048174798,-0.06846835,-0.06587848,-0.00585688,0.010263489,-0.04109808,-0.00073021644,-0.06384328,-0.056248967,0.037292738,0.01247219,0.025834188,0.014027131,0.021947628,-0.0926833,-0.06397202,0.054100826,-0.023862874,0.017293235,-0.07502507,0.039256852,0.010023645,-0.020148283,0.0134260245,0.0063252994,0.055864137,-0.039396375
6eGCi4SVy94,Doobey,OAFF,Unknown,https://i.ytimg.com/vi/6eGCi4SVy94/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kvyDskUd1VCItUNWNltKeYxheS6w,18.477166279794016,137.0,2022.0,24,0.0,0.0,2,14,249,[],-0.088889964,-0.1643157,-0.21756825,-0.0019268324,0.08111682,-0.0094781,0.11478126,-0.07379232,-0.05009123,-0.060559116,-0.07371773,0.0824156,0.014204431,-0.02919239,0.09193642,-0.10822517,-0.06998185,0.037587147,0.08052771,0.07577223,0.08138657,0.050505985,0.05940764,0.04312644,0.112301596,-0.055025663,-0.08723949,0.017109433,0.16134006,0.027642384,0.092052504,0.0077725197,0.016728664,0.0645743,0.021342514,0.050185647,0.0421337,0.07988789,-0.008764271,0.02028513,-0.01637386,0.05103412,-0.0696739,-0.000506124,0.1363679,-0.03572471,-0.016978389,-0.060206145,-0.06709649,0.014933059,0.075593635,-0.08288313,-0.0949011,0.12933898,0.048378896,0.03659669,-0.056760803,0.0034283013,0.021138424,-0.0009214287,0.0037161252,-0.09431457,0.020144712,-0.004806207
uJ6WU-u4i3w,Mehendi Wale Haath,Sachet Parampara,Unknown,https://i.ytimg.com/vi/uJ6WU-u4i3w/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mWcDPlEkyeTlnuy8uvp8hXPv7xhQ,19.33095880388879,220.0,2021.0,5,0.0,0.0,2,5,249,[],-0.21482824,-0.1259015,0.16002327,-0.038614135,0.015393664,-0.0679368,0.013504332,-0.09051296,0.0055559794,0.04018819,-0.029859437,0.008170027,0.06697488,-0.025009498,0.016398288,-0.04325059,-0.037598565,-0.05498998,0.005994821,-0.07174852,0.055106204,-0.0009029525,0.011687717,-0.04041603,0.015051442,0.008505875,0.0041521615,0.111678794,-0.03430155,-0.011991664,0.0072212084,-0.03216856,-0.037629027,-0.0078637125,-0.0541769,-0.037116542,-0.008738177,0.0031033752,0.045860123,0.0190746,0.043757427,-0.0108670695,0.052453864,-0.057886142,-0.023080092,-0.062526576,-0.09962111,-0.030205635,0.05485582,0.06535075,-0.029007139,0.017841415,-0.026699957,-0.024660643,-0.012606198,0.022716476,-0.025743509,-0.020948306,0.022611514,0.06265701,-0.01976409,0.027069665,0.039465368,-0.018700719
TCx1yMegJ4A,Naach Meri Rani,Guru Randhawa,Unknown,https://i.ytimg.com/vi/TCx1yMegJ4A/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAPC9RLURPvVFtA-WYTqcJJqH2Ow,20.419735909328033,223.0,2020.0,5,0.0,0.0,2,14,249,[],-0.32102492,-0.05239615,0.040410087,0.04995795,-0.058919787,-0.028585486,0.02687427,-0.004863806,-0.010139945,0.079928145,0.12241298,0.027362358,0.04471324,0.050195016,-0.04313666,-0.06643216,-0.0014705126,0.00904062,-0.06426776,-0.04165985,0.02391113,-0.09047166,-0.056505516,0.09259718,-0.057612143,0.06230991,-0.059886027,0.039276354,0.044955596,0.009678502,0.0042420966,-0.14287546,0.024843229,-0.012981752,0.08529327,-0.01877073,0.013419145,-0.120026335,0.025178904,0.0024308949,-0.04782793,0.058725085,-0.05244525,-0.029266424,-0.07223007,-0.10914551,-0.033824947,-0.05843528,0.014878328,-0.032763097,-0.03162133,0.08603077,0.0009315667,0.038340066,0.0075715873,-0.011884343,0.016365094,0.04402552,0.0020544496,-0.019279484,0.02633653,-0.0024737855,0.010934797,-0.022138305
YPohR_9v6HA,Titliaan (feat. Sargun Mehta & Harrdy Sandhu),Avvy Sra & Afsana Khan,Unknown,https://i.ytimg.com/vi/YPohR_9v6HA/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3n-V-cGU4Eq9F6wVNpC5p8yaJfBEQ,20.727431644906996,261.0,2020.0,14,0.0,0.0,2,1,249,[],0.050211936,0.27340487,-0.01362462,-0.020645885,0.025940692,-0.047325585,-0.004242468,0.070246205,-0.03219166,-0.047736663,0.03583059,-0.073115356,0.008587456,0.01222628,-0.092372656,-0.06815343,-0.0043396614,-0.00080118974,0.0035036507,0.08647955,-0.024303837,0.04124576,-0.007752297,-0.022567622,-0.008152136,0.04426877,0.0269324,-0.005665852,-0.048938684,0.047977176,0.06222161,0.094117746,-0.059241597,-0.005715201,0.10023026,0.02869484,0.09400559,-0.04445074,0.0012449528,-0.008621358,0.05008533,-0.09421449,-0.03838745,-0.009515218,0.079616286,0.03396947,-0.042947736,0.029541029,-0.003860637,-0.06217553,-0.039099183,-0.042804178,0.06938846,0.04733568,-0.06988307,0.067188315,0.06337218,-0.036673848,0.023138734,0.028494468,0.026093302,0.012555394,-0.0699275,-0.033819187
rCoPr8UwRMc,Waalian,Harnoor,Unknown,https://i.ytimg.com/vi/rCoPr8UwRMc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k60xgtxu1V8t3msHfICIieIf0k5w,20.08260603267438,222.0,2020.0,24,0.0,0.0,2,2,249,[],-0.18796259,-0.2872396,-0.058170307,0.014050375,0.1120101,-0.024027823,0.16265436,0.0036304335,0.03313041,-0.061072618,-0.0768297,-0.015730672,-0.00783516,-0.0101032555,0.042944647,-0.030829059,-0.098800205,0.061882865,0.0073045804,0.110038005,0.0487308,0.069424115,-0.009173292,-0.040935684,-0.063303,-0.047395967,0.0010611423,-0.02781248,-0.026926495,-0.03082559,-0.008138952,0.005879351,0.04590915,-0.038782515,-0.012407232,0.05487795,-0.0074051674,-0.0064923232,0.03593176,0.13832167,-0.0037715447,-0.037508532,0.12728988,0.04572989,0.034713555,-0.07513224,-0.06465884,-0.06175369,0.023681179,0.07094408,-0.10276887,-0.0067364257,-0.030492695,-0.009517818,-0.058758948,-0.022803038,0.042139985,0.028961502,0.116621174,-0.02795049,-0.027145503,-0.002541699,0.13868567,-0.08600347
2VOL-VWXMnQ,Don - Jalabulajangu Lyric | Sivakarthikeyan | Anirudh Ravichander | Cibi Chakaravarthi,Sony Music South,Unknown,https://i.ytimg.com/vi/2VOL-VWXMnQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kAvIMmFdg5nIwSxcEdU2xKlLpbFw,18.46454244986531,203.0,2021.0,14,0.25,0.65,2,1,249,[],0.06288551,0.23848246,0.11352506,-0.018191492,-0.0052540307,-0.0043585435,-0.047652554,-0.019785978,-0.004708924,0.044567637,-0.03999223,0.16319442,0.025023047,0.03633437,-0.1185794,0.11206768,-0.065672435,0.0028594055,0.04532032,0.013981542,0.082653575,0.12965862,0.03453914,-0.05067169,-0.10230343,0.023235995,0.057148427,-0.06481126,0.046169885,0.10067049,-0.007437284,-0.036092937,0.065896176,0.010065291,-0.028960517,0.07898625,0.0043170247,-0.051660623,-0.08217868,-0.0128247775,-0.006846275,-0.014560476,0.027941668,-0.03334695,-0.010616882,0.11494948,0.1203076,-0.03351165,-0.07037621,-0.044574432,0.015560845,-0.07179634,0.021262372,-0.02762416,0.035170786,-0.04574993,-0.04045877,-0.004423937,-0.0142095955,-0.023373604,-0.06457822,-0.0127089955,-0.07739112,-0.09908907
AZmAgoir1Tc,Feelings,Sumit Goswami,Unknown,https://i.ytimg.com/vi/AZmAgoir1Tc/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3k1HuR9ngJt-TUU4rewtiqLYVli2g,20.315169719767283,296.0,2020.0,0,0.0,0.0,2,14,249,[],-0.12655327,-0.07528733,0.086135164,0.08216885,-0.042823903,0.028772494,0.028813997,-0.023231767,-0.08363731,0.02632887,-0.0033260381,0.11120206,-0.0062517654,-0.016630981,-0.02987591,0.044794478,-0.026878385,-0.10466864,0.024723928,0.008731604,-0.02449456,-0.019278776,-0.048750877,-0.114162125,0.13510735,0.10078558,-0.15052663,-0.06795402,0.15168895,-0.07680101,0.008749012,0.03804487,0.013322977,-0.063583694,0.03628289,-0.08771144,0.04079889,-0.008418459,0.028470866,-0.10343396,0.0489493,-0.11301823,0.025903266,0.033895552,-0.024633517,-0.00061578944,-0.034514092,0.04774475,-0.05759814,-0.053656388,0.0376339,-0.017364787,-0.024612596,-0.046529472,0.03517286,-0.021802591,0.026001628,0.048244677,-0.053872745,0.03845123,0.010477543,0.014309939,0.04947101,-0.01326347
EQlYzDdOLxI,Mirchi Lagi Toh,Kumar Sanu,Unknown,https://i.ytimg.com/vi/EQlYzDdOLxI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lrOsj7W8Cu0h-cnyFeA6aTsoshUg,18.823714358374197,203.0,2020.0,15,0.0,0.0,2,2,249,[],-0.28473946,-0.039126165,-0.02883231,0.013809534,-0.023212846,-0.093441635,0.020226361,0.025595788,0.0012805219,-0.051169764,-0.06557522,-0.0022842903,-0.06841199,-0.079694375,0.059671924,0.04777862,-0.059890904,0.03258776,-0.029539555,-0.03867385,-0.047928087,-0.068884715,-0.00644241,-0.04624433,-0.06326397,0.011562375,0.05664236,-0.085935935,-0.0016984399,-0.08901388,0.021281306,-0.004551215,0.0024526648,-0.01562701,0.07566503,-0.014392031,-0.04583679,-0.022290166,0.10951365,-0.019394936,0.0045157024,0.011345322,0.06201448,0.06493395,0.016123598,0.012469817,0.16689084,0.00655929,-0.047563016,0.03690701,0.01457557,-0.026608994,-0.014540742,-0.026734151,0.024429074,-0.08705868,-0.07040339,0.042256642,-0.0011371532,0.029514281,0.036176853,-0.021298863,-0.010664927,-0.014391694
tLqtnGLfm4Q,"Tum Hi Aana (From ""Marjaavaan"")",Jubin Nautiyal,Unknown,https://i.ytimg.com/vi/tLqtnGLfm4Q/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3mdrUZfJTpiFpggF-8jg6lDMxynrQ,20.899568564372263,267.0,2019.0,9,0.0,0.0,2,5,249,[],-0.14604446,0.07376172,0.044633944,0.023323564,-0.018704223,-0.03660061,-0.02470411,-0.008077447,0.037673227,0.037925366,0.06156107,-0.06879406,-0.09942934,0.06651407,-0.10218706,-0.022923103,0.08011905,-0.014210744,-0.055626743,0.108550444,0.0066332836,-0.09335306,0.18664874,-0.027003681,0.12591098,0.005818679,-0.020249091,-0.07236483,0.06303183,-0.009668281,-0.014745167,-0.14966391,-0.031111736,0.05611301,0.08951103,0.0965032,0.08844018,-0.048615888,0.020840397,0.17311805,-0.002717289,-0.0052261874,-0.07823246,0.07116424,-0.0025468862,0.051000986,-0.078816146,-0.041669413,0.036438003,0.11616857,-0.0029226479,0.08824218,0.017276904,0.04353377,-0.03361036,0.05474384,-0.06322702,-0.0094586555,0.03786268,0.055974815,-0.070007324,0.004429427,0.08210301,0.005409796
e0j_YW5QnoQ,Shaitan Ka Saala,Vishal Dadlani,Unknown,https://i.ytimg.com/vi/e0j_YW5QnoQ/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3kw50ZSw1AkxAIpXPHfI0qBZbe2qQ,20.048757306523992,149.0,2019.0,14,0.0,0.0,2,5,249,[],-0.26387075,-0.039504137,0.08052361,0.015511603,0.08148875,-0.1505731,0.008294035,0.05238086,-0.09648312,0.024169168,0.003166963,0.019444453,0.07136677,-0.103887044,0.066294834,0.066955246,-0.019983988,0.03156501,-0.06473652,-0.02004262,-0.06688086,-0.038691755,-0.022976082,0.056856055,0.11390844,0.0725211,0.013925921,-0.031633656,-0.09398672,-0.027994119,-0.05245272,0.02013235,-0.053622644,-0.06986935,-0.0035051731,0.0048246067,-0.1419622,0.06537611,-0.049783677,-0.027873967,0.0223624,0.016780589,0.0024181856,0.05309974,-0.07715968,-0.00476084,-0.030588506,0.019723779,-0.045463208,0.057400785,-0.0203299,-0.006051509,0.012846685,0.0347364,0.032208484,0.036042556,0.003795092,-0.024141153,-0.0005404167,-0.010709126,0.026061561,-0.014113533,-0.0064885463,-0.06016672
IPkHvVtYnOI,RINGTONE - Preetinder | Jannat Zubair & Siddharth Nigam | Rajat Nagpal | Vicky Sandhu | Anshul Garg,Desi Music Factory,Unknown,https://i.ytimg.com/vi/IPkHvVtYnOI/sddefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCghqEJQEGHgg6AJIWg&rs=AMzJL3lL1NX-o1yNphBbTuSRs_0lmdE_zg,18.58928098423911,183.0,2020.0,6,0.0,0.0,2,1,249,[],0.102862805,0.15324675,0.09531564,0.086155124,0.05925683,-0.04981987,-0.02419563,-0.053987987,0.01629347,-0.04994598,-0.026167866,0.0872864,0.012226558,0.014561482,-0.08242694,0.033679716,0.055835824,-0.016896073,0.057608757,-0.009935113,0.13675293,0.003794334,0.062340997,0.091411166,-0.046569943,0.039454777,0.039858803,0.10698908,0.00015024179,0.22443892,-0.022298008,0.023674006,0.059324075,-0.1432166,-0.0042960756,0.06925286,0.0038163995,-1.5655305e-05,0.0124832885,-0.040617723,-0.0050183944,0.08434699,0.02901933,-0.053778917,0.057865847,0.093617536,-0.05911468,-0.04128706,0.025242697,0.021647528,-0.051697236,0.022915369,-0.060035683,-0.07415771,0.00035654125,-0.03765233,0.20174897,0.13880669,0.036727984,-0.03404137,0.08722027,-0.02030214,0.058185283,-0.08532057
KgxOZD7KZKY,Rechazame,Prince Royce,Prince Royce,https://lh3.googleusercontent.com/HED6aXn3en_jfhWbOp52l_GIpoYUNtWRqCNRVoTH83AP1c-5YngJhEdKn_koAOlwt8w0zvXthzyO70Y2CQ=w120-h120-l90-rj,18.620887412679853,223.0,2017.0,5,0.0,0.0,2,9,123,[],0.24685812,-0.18087688,-0.19346616,0.016974524,0.05625337,-0.062047176,0.0931546,0.29035625,0.26767713,0.018126855,0.2990033,0.04224017,-0.03545589,-0.0074669495,-0.048000414,-0.027151136,0.001151837,-0.05264182,0.013246676,0.050586935,0.012043947,-0.012747582,-0.03438331,0.059014704,-0.007611799,-0.06204785,-0.026457308,0.07696303,-0.0148720555,0.013076174,-0.026430916,-0.094213106,-0.033012398,0.060487702,-0.058998723,-0.088437214,-0.049876627,0.060699765,0.046119988,-0.0102511905,-0.02785313,-0.04474665,0.095773034,-0.023470426,0.026439296,0.05191365,-0.05210431,-0.046973675,-0.017552951,-0.010378402,0.057028495,-0.0213736,-0.006993203,-0.025563749,0.0064865793,0.019222584,0.024562972,0.008854779,0.00948397,-0.0691302,-0.020066772,0.046464175,-0.01656925,0.07878032
DYuhnVSOzwE,Eres Mía,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",https://lh3.googleusercontent.com/ZXRHRlCNqD09qa58_f6l1IyS6XAU5RuqpGC1fH2bjmLPpWDXXK-4SDxW_3Ha2dhzwCDyIxlOPeW_If4=w120-h120-l90-rj,18.68567493942534,251.0,2015.0,1,0.0,0.0,2,8,123,[],0.39395508,0.036620867,-0.10862134,-0.14439419,0.04159062,-0.12074069,-0.080395095,0.1702592,0.04599355,0.2196434,-0.10766061,-0.0425515,0.00757807,-0.038795047,-0.009793763,-0.11074286,0.09024117,0.058476686,0.013887595,0.02059249,0.0040445705,-0.09925157,-0.017010044,-0.05254996,-0.05700856,-0.043647774,-0.027031304,-0.09386757,0.025911061,0.041396827,0.062221237,0.04738887,0.026486777,0.0045520733,0.0071988385,-0.01044679,-0.0148143815,0.030460263,0.0054243812,0.007552615,0.03732707,-0.023966076,-0.0072074234,-0.04996215,0.019798104,-0.033856653,-0.060290005,-0.008912425,0.009087244,0.023626572,0.0038022995,-0.008050743,0.007991834,-0.0031465655,0.034938652,-0.07856475,-0.022343658,-0.031538628,0.019581422,0.008972843,0.03777097,0.0451877,-0.008525135,-0.048575506
lkYaRH1Gw08,Stand by Me,Prince Royce,Prince Royce,https://lh3.googleusercontent.com/HED6aXn3en_jfhWbOp52l_GIpoYUNtWRqCNRVoTH83AP1c-5YngJhEdKn_koAOlwt8w0zvXthzyO70Y2CQ=w120-h120-l90-rj,17.659122529747854,205.0,2017.0,6,0.0,0.0,2,9,123,[],0.31139222,-0.031943597,-0.20490077,0.021861276,-0.0053701275,-0.017444583,0.12480639,0.13904823,0.17242038,0.06826076,0.3436954,0.0017120037,-0.14109524,-0.07521829,-0.04137542,0.0020593773,-0.07238125,-0.08533736,0.13778444,0.050316833,-0.0060551865,0.05589208,0.0102475025,0.1208833,-0.023516567,0.06481457,0.02058194,0.09871532,-0.022858845,0.0017127831,-0.010296275,-0.046938904,-0.0289633,0.048300248,-0.087479986,0.035609413,-0.01220019,0.07033284,0.058579855,-0.010317418,-0.014931318,-0.006745596,0.050367802,-0.021507679,-0.0022597131,-0.0124879135,-0.06237731,0.009617529,-0.057357088,0.033635743,0.026475834,-0.004834383,-0.02502112,0.02815292,-0.024087526,0.050860245,-0.025221555,0.013030927,-0.026028607,0.034857456,0.013416732,-0.02217122,-0.09032982,-0.019920908
jpPaQRabc7E,El Farsante,Ozuna,Odisea,https://lh3.googleusercontent.com/ux07P9XtdxQNM2Lt5v-tmitc_Ts6wi-4ajQUXyWYLym2-dVdCcyENZy3MECKwGu1tx0lRbfulxYArm5e=w120-h120-l90-rj,18.73341969678729,234.0,2017.0,1,0.0,0.0,2,10,123,[],0.17830047,-0.24969089,0.27349207,-0.11063163,-0.073314086,0.08623435,0.031825103,0.016383009,-0.14230406,-0.21069963,-0.023657005,-0.06291923,0.012680977,0.017677844,-0.10804751,-0.007604508,0.0040292256,0.068202645,0.22469318,0.22927755,-0.12642129,-0.121528745,-0.0060224184,0.048294086,-0.046771597,-0.016270556,-0.08624599,0.12644777,-0.06866528,-0.0790086,-0.022102064,-0.029648995,0.0057801614,0.010052668,-0.028751863,0.033871833,-0.026051367,-0.04099101,-0.042034134,-0.006494721,0.05429827,-0.016537394,0.043752592,-0.016717236,-0.043193705,0.029435836,0.05334291,0.035689242,0.00013553018,-0.03832134,0.008829185,0.023434516,-0.013796594,-0.013211006,-0.059574526,-0.029521376,-0.02105876,0.04111503,-0.041494377,-0.0660679,-0.026991623,-0.02544717,-0.015722899,-0.024850188
